ID,ID-Admin,Name,Address,Location,Price,Cuisine,Longitude,Latitude,delivery,online
MIC-006431,ADM-000001,Jacob's,"route du Condroz 211, Nandrin, 4550, Belgium","Nandrin, Belgium",€€€,Meats and Grills,67309.23.00,85658.05.00,sì,sì
MIC-006432,ADM-000001,Manoir de Lébioles,"Domaine de Lébioles 1/5, Spa, 4900, Belgium","Spa, Belgium",€€€,Creative,138597.26.00,77516.24.00,no,no
MIC-006433,ADM-000001,La Cour de la Reine,"avenue Reine Astrid 86, Spa, 4900, Belgium","Spa, Belgium",€€€,Modern French,143092.19.00,81994.31.00,sì,sì
MIC-006434,ADM-000001,La Barrière de Transinne,"rue de la Barrière 4, Transinne, 6890, Belgium","Transinne, Belgium",€€,Modern French,3321.41.00,1947.29.00,no,no
MIC-006435,ADM-000001,Les Plats Canailles de la Bleue Maison,"rue du Pont d'Oye 7, Habay-la-Neuve, 6720, Belgium","Habay-la-Neuve, Belgium",€€€,"French, Farm to table",112017.42.00,122578.06.00,sì,sì
MIC-006436,ADM-000001,L'Amandier,"avenue Albert 1er, 288, Genval, 1332, Belgium","Genval, Belgium",€€,Creative,85409.58.00,120890.22.00,no,no
MIC-006437,ADM-000001,Atelier de Bossimé,"rue Bossimé 2B, Loyers, 5101, Belgium","Loyers, Belgium",€€€,"Organic, Modern French",155452.59.00,75885.08.00,sì,sì
MIC-006438,ADM-000001,Bistro Cuisine Kwizien,"Bruggestraat 45, Zwevezele, 8750, Belgium","Zwevezele, Belgium",€€,"Modern Cuisine, Farm to table",35457.03.00,6422.07.00,no,no
MIC-006439,ADM-000001,La Villa des Bégards,"voie de l'Ardenne 112, Embourg, 4053, Belgium","Embourg, Belgium",€€€,"Creative, Italian",101356.38.00,98239.42.00,sì,sì
MIC-006440,ADM-000001,Mout,"Jacob Van Maerlantstraat 7, Damme, 8340, Belgium","Damme, Belgium",€€,"Farm to table, Seasonal Cuisine",47030.25.00,41983.47.00,no,no
MIC-006441,ADM-000001,Les Tilleuls,"place Communale 2, Céroux, 1341, Belgium","Céroux, Belgium",€€,Home Cooking,85610.19.00,110190.41.00,sì,sì
MIC-006442,ADM-000001,Commotie,"Victor Braeckmanlaan 367, Sint-Amandsberg, 9040, Belgium","Sint-Amandsberg, Belgium",€€€€,Creative,126902.12.00,10349.02.00,no,no
MIC-006443,ADM-000001,Casello,"Turnhoutsebaan 180, Schilde, 2970, Belgium","Schilde, Belgium",€€€,"Modern Cuisine, Modern French",9599.46.00,39707.57.00,sì,sì
MIC-006444,ADM-000001,Alexandre,"Kloosterberg 31, Herzele, 9550, Belgium","Herzele, Belgium",€€€,"French, Modern Cuisine",148184.43.00,139869.25.00,no,no
MIC-006445,ADM-000001,Atelier Noun,"Dorpstraat 252, Leefdaal, 3061, Belgium","Leefdaal, Belgium",€€€,"Farm to table, Modern Cuisine",102369.11.00,142942.56.00,sì,sì
MIC-006446,ADM-000001,Schéiss,"142 Val Sainte-Croix, 1370, Luxembourg",Luxembourg,€€€,Classic Cuisine,17415.54.00,102125.45.00,no,no
MIC-006447,ADM-000001,Les Jardins d'Anaïs,"2 place Sainte Cunégonde, 1367, Luxembourg",Luxembourg,€€€€,Creative French,23808.22.00,102536.32.00,sì,sì
MIC-006448,ADM-000001,De Jangeli,"impasse Emile Didderich, Mondorf-les-Bains, 5616, Luxembourg","Mondorf-les-Bains, Luxembourg",€€,Modern Cuisine,4729.57.00,887.45.00,no,no
MIC-006449,ADM-000001,Bistronome,"373 route d'Arlon, Strassen, 8011, Luxembourg","Strassen, Luxembourg",€€,Modern French,9368.06.00,103739.29.00,sì,sì
MIC-006450,ADM-000001,La Paulée Marie-Pierre,"chaussée de Bruxelles 234, Tournai, 7500, Belgium","Tournai, Belgium",€€,Classic French,69174.28.00,100766.08.00,no,no
MIC-006451,ADM-000001,L'Auberge,"place du Monument 3, Spa, 4900, Belgium","Spa, Belgium",€€,French,143714.25.00,870.17.00,sì,sì
MIC-006452,ADM-000001,Basta!,"chaussée de Tirlemont 118, Wanze, 4520, Belgium","Wanze, Belgium",€€,"Italian, Modern French",36907.36.00,9057.49.00,no,no
MIC-006453,ADM-000001,Les Gribaumonts,"rue d'Havré 95, Mons, 7000, Belgium","Mons, Belgium",€€€,"Creative French, Traditional Cuisine",159407.34.00,75705.18.00,sì,sì
MIC-006454,ADM-000001,La Croustade,"rue Hodiamont 13, Heusy, 4802, Belgium","Heusy, Belgium",€€,Classic Cuisine,144854.29.00,96147.25.00,no,no
MIC-006455,ADM-000001,Njord,"Rederskaai 60, Zeebrugge, 8380, Belgium","Zeebrugge, Belgium",€€€,"Belgian, Classic French",350.08.00,609.42.00,sì,sì
MIC-006456,ADM-000001,Maison D,"Charles Vandendoorenstraat 10, Ronse, 9600, Belgium","Ronse, Belgium",€€€,Modern French,100367.03.00,124412.28.00,no,no
MIC-006457,ADM-000001,Boîte,"Oostendelaan 1, Sint-Idesbald, 8670, Belgium","Sint-Idesbald, Belgium",€€,World Cuisine,10202.12.00,235.55.00,sì,sì
MIC-006458,ADM-000001,Brabohoeve,"Noorderlaan 27, Schilde, 2970, Belgium","Schilde, Belgium",€€€,Modern French,100019.33.00,43656.44.00,no,no
MIC-006459,ADM-000001,Stable,"Drie Eikenstraat 1, Edegem, 2650, Belgium","Edegem, Belgium",€€€€,"Creative, Modern Cuisine",73373.06.00,2707.06.00,sì,sì
MIC-006460,ADM-000001,Bistrot de Pottenbrug,"Minderbroedersrui 38, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€€,"French, Belgian",67399.21.00,37106.15.00,no,no
MIC-006461,ADM-000001,Blanco,"Keith Haringplein 7, Knokke, 8300, Belgium","Knokke, Belgium",€€,Mexican,47486.31.00,56486.07.00,sì,sì
MIC-006462,ADM-000001,Bonifas,"4 Grand-Rue, Nospelt, 8391, Luxembourg","Nospelt, Luxembourg",€€,"Modern Cuisine, Farm to table",1405.22.00,112300.51.00,no,no
MIC-006463,ADM-000001,Un temps pour Soi,"Thier du Moulin 46, Villers-le-Bouillet, 4530, Belgium","Villers-le-Bouillet, Belgium",€€,Farm to table,47546.25.00,93796.08.00,sì,sì
MIC-006464,ADM-000001,Mamy Louise,"chaussée de Bruxelles 410, Wavre, 1300, Belgium","Wavre, Belgium",€€,"Traditional Cuisine, French",95725.58.00,124217.13.00,no,no
MIC-006465,ADM-000001,Didier Galet,"rue du Grand Bru 27, Sprimont, 4140, Belgium","Sprimont, Belgium",€€€,"Modern Cuisine, Country cooking",109638.13.00,87257.24.00,sì,sì
MIC-006466,ADM-000001,La Gloriette,"rue de Bastogne 18, Marche-en-Famenne, 6900, Belgium","Marche-en-Famenne, Belgium",€€,"Modern French, Seasonal Cuisine",58098.19.00,3702.48.00,no,no
MIC-006467,ADM-000001,le Vugo,"Rue du Phénix 29, Mouscron, 7700, Belgium","Mouscron, Belgium",€€€,"Modern French, Modern Cuisine",37242.54.00,12350.14.00,sì,sì
MIC-006468,ADM-000001,Rizoom,"Nieuwewandeling 62, Gent, 9000, Belgium","Gent, Belgium",€€€€,"Asian Influences, Creative",117714.28.00,969.34.00,no,no
MIC-006469,ADM-000001,Hostellerie Stafelter,"rue de Dommeldange 1, Walferdange, 7222, Luxembourg","Walferdange, Luxembourg",€€€,Farm to table,2255.42.00,109875.45.00,sì,sì
MIC-006470,ADM-000001,Eddy Vraie,"route de Namur 64, Wanfercée-Baulet, 6224, Belgium","Wanfercée-Baulet, Belgium",€€,Classic Cuisine,96923.22.00,76955.26.00,no,no
MIC-006471,ADM-000001,La Fleur de Thym,"route de Liège 34, Houffalize, 6660, Belgium","Houffalize, Belgium",€€€,"Creative French, Modern Cuisine",131057.47.00,22660.09.00,sì,sì
MIC-006472,ADM-000001,Du Moulin,"Grand'Rue 28, Ligneuville, 4960, Belgium","Ligneuville, Belgium",€€,"Farm to table, Modern Cuisine",9046.47.00,62647.41.00,no,no
MIC-006473,ADM-000001,Bonheur Simple,"voie de l'Ardenne 108, Embourg, 4053, Belgium","Embourg, Belgium",€€,"Thai, Asian",10120.02.00,98452.18.00,sì,sì
MIC-006474,ADM-000001,Bistro Rombaux,"Moerkerkse Steenweg 139, Sint-Kruis, 8310, Belgium","Sint-Kruis, Belgium",€€€,Modern French,41307.47.00,35637.39.00,no,no
MIC-006475,ADM-000001,La Strada,"Rijksweg 634, Opgrimbie, 3630, Belgium","Opgrimbie, Belgium",€€€,Italian,115274.49.00,156494.47.00,sì,sì
MIC-006476,ADM-000001,De Blauwe Artisjok,"Gaversesteenweg 182, Merelbeke, 9820, Belgium","Merelbeke, Belgium",€€€,Modern French,123370.18.00,166271.12.00,no,no
MIC-006477,ADM-000001,Spaans Dak,"Maurits Noëstraat 2, Oud-Heverlee, 3050, Belgium","Oud-Heverlee, Belgium",€€€,Creative,109198.53.00,137109.41.00,sì,sì
MIC-006478,ADM-000001,Hostellerie De Biek,"Moorsel-Dorp 3, Moorsel, 9310, Belgium","Moorsel, Belgium",€€€,Country cooking,16362.55.00,158023.07.00,no,no
MIC-006479,ADM-000001,Storm,"Hendrik Baelskaai 21, Oostende, 8400, Belgium","Oostende, Belgium",€€€,"Modern French, Seafood",155703.02.00,39004.38.00,sì,sì
MIC-006480,ADM-000001,Siphon,"Damse Vaart-Oost 1, Oostkerke, 8340, Belgium","Oostkerke, Belgium",€€,Traditional Cuisine,4968.37.00,44457.04.00,no,no
MIC-006481,ADM-000001,Robuust,"Wortegemseweg 115, Waregem, 8790, Belgium","Waregem, Belgium",€€,"Modern French, French",75397.54.00,145600.46.00,sì,sì
MIC-006482,ADM-000001,L'air des Sens,"Vincent Betsstraat 12, Zoutleeuw, 3440, Belgium","Zoutleeuw, Belgium",€€€,"Farm to table, Creative",17533.56.00,138861.02.00,no,no
MIC-006483,ADM-000001,Chez Duche,"avenue de Waterloo 5, Charleroi, 6000, Belgium","Charleroi, Belgium",€€,Traditional Cuisine,74592.08.00,69130.03.00,sì,sì
MIC-006484,ADM-000001,La Bru'sserie,"rue du Comte Théodule d'Ursel 14, Durbuy, 6940, Belgium","Durbuy, Belgium",€€€,"World Cuisine, International",75839.22.00,58697.27.00,no,no
MIC-006485,ADM-000001,L'Atelier Cuisine,"voie de l'Air Pur 207, Beaufays, 4052, Belgium","Beaufays, Belgium",€€,"Contemporary, Mediterranean Cuisine",105740.28.00,94224.57.00,sì,sì
MIC-006486,ADM-000001,The Chick,"Sint-Romboutskerkhof, 2, Mechelen, 2800, Belgium","Mechelen, Belgium",€€€,Modern Cuisine,79770.35.00,5001.54.00,no,no
MIC-006487,ADM-000001,Brasserie Juste,"Nijverheidsstraat 4, Dikkelvenne, 9890, Belgium","Dikkelvenne, Belgium",€€,"Traditional Cuisine, Farm to table",115015.13.00,153056.12.00,sì,sì
MIC-006488,ADM-000001,Gus,"rue des Cultes 36, Brussels, 1000, Belgium","Brussels, Belgium",€€,"Seasonal Cuisine, Belgian",61357.02.00,141810.33.00,no,no
MIC-006489,ADM-000001,Osteria Cellini,"Sint-Pieterstraat 46, Leut, 3630, Belgium","Leut, Belgium",€€,Italian,1231.55.00,1702.47.00,sì,sì
MIC-006490,ADM-000001,Controverse,"Zandberg 6, Aalst, 9300, Belgium","Aalst, Belgium",€€€,Farm to table,13908.49.00,15588.27.00,no,no
MIC-006491,ADM-000001,Restaurant Mathes,"39 route du Vin, Ahn, 5401, Luxembourg","Ahn, Luxembourg",€€€,"Modern French, Modern Cuisine",70679.14.00,1096.02.00,sì,sì
MIC-006492,ADM-000001,Le D'Arville,"rue d'Arville 94, Wierde, 5100, Belgium","Wierde, Belgium",€€€,Modern Cuisine,159755.47.00,6923.38.00,no,no
MIC-006493,ADM-000001,Um Plateau,"6 Plateau Altmünster, 1123, Luxembourg",Luxembourg,€€€,Modern Cuisine,2340.09.00,10258.36.00,sì,sì
MIC-006494,ADM-000001,La Ligne Rouge,"Terhulpsesteenweg 2, Hoeilaart, 1560, Belgium","Hoeilaart, Belgium",€€€,Modern French,74817.05.00,127573.52.00,no,no
MIC-006495,ADM-000001,L'Art de Vivre,"avenue Reine Astrid 53, Spa, 4900, Belgium","Spa, Belgium",€€€,Modern French,143300.09.00,82086.12.00,sì,sì
MIC-006496,ADM-000001,Parfums de cuisine,"rue du Bailly 10, Namur, 5000, Belgium","Namur, Belgium",€€€,French,144388.44.00,77141.07.00,no,no
MIC-006497,ADM-000001,Céma Passion,"avenue Gambetta 63, La Louvière, 7100, Belgium","La Louvière, Belgium",€€€,Modern French,31946.42.00,78897.07.00,sì,sì
MIC-006498,ADM-000001,Cuisinez-Nous,"rue de la Gare 138, Bertrix, 6880, Belgium","Bertrix, Belgium",€€,Classic French,44329.33.00,191.21.00,no,no
MIC-006499,ADM-000001,Wilford T,"Wilfordkaai 10, Temse, 9140, Belgium","Temse, Belgium",€€€,Modern French,35843.12.00,20617.24.00,sì,sì
MIC-006500,ADM-000001,Resto Wald,"Hellichtstraat 1, Rotselaar, 3110, Belgium","Rotselaar, Belgium",€€,Farm to table,117267.15.00,159593.41.00,no,no
MIC-006501,ADM-000001,De Fakkels,"Hasseltsesteenweg 61, Sint-Truiden, 3800, Belgium","Sint-Truiden, Belgium",€€€,"Farm to table, Modern Cuisine",33483.05.00,138032.13.00,sì,sì
MIC-006502,ADM-000001,Den Silveren Harynck,"Grote Baan 51, Sint-Niklaas, 9100, Belgium","Sint-Niklaas, Belgium",€€€,Classic Cuisine,33073.49.00,30638.31.00,no,no
MIC-006503,ADM-000001,Savoury,"Steenweg op Antwerpen 106, Turnhout, 2300, Belgium","Turnhout, Belgium",€€€,Modern Cuisine,152139.04.00,53112.51.00,sì,sì
MIC-006504,ADM-000001,Baarle 90,"Baarle Frankrijkstraat 90, Sint-Martens-Latem, 9830, Belgium","Sint-Martens-Latem, Belgium",€€€,Modern Cuisine,103233.24.00,5905.23.00,no,no
MIC-006505,ADM-000001,Tafel 10,"A. Rodenbachstraat 10, Ruiselede, 8755, Belgium","Ruiselede, Belgium",€€€,"Farm to table, Modern Cuisine",66589.56.00,7039.03.00,sì,sì
MIC-006506,ADM-000001,Gastrobar Hop,"Vaartkom 1a, Leuven, 3000, Belgium","Leuven, Belgium",€€,Modern Cuisine,116798.28.00,148028.35.00,no,no
MIC-006507,ADM-000001,Upton,"Napelsstraat 42, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,"Italian, Modern Cuisine",6852.08.00,38975.36.00,sì,sì
MIC-006508,ADM-000001,Brasserie des Jardins,"27b boulevard Marcel Cahen, 1311, Luxembourg",Luxembourg,€€,"Traditional Cuisine, Classic French",17051.44.00,100497.01.00,no,no
MIC-006509,ADM-000001,Bick Stuff,"95 rue de Clausen, 1342, Luxembourg",Luxembourg,€€,Home Cooking,24318.11.00,102533.49.00,sì,sì
MIC-006510,ADM-000001,Un Altro Mondo,"Courte Rue du Rivage 1, Wavre, 1300, Belgium","Wavre, Belgium",€€€,Italian Contemporary,104366.24.00,120569.49.00,no,no
MIC-006511,ADM-000001,Auberge de la Roseraie,"route de la Marache 4, Ohain, 1380, Belgium","Ohain, Belgium",€€€,"French, Traditional Cuisine",78165.53.00,115750.12.00,sì,sì
MIC-006512,ADM-000001,Royal H.-Bonhomme,"rue de la Reffe 26, Remouchamps, 4920, Belgium","Remouchamps, Belgium",€€,Traditional Cuisine,118591.42.00,80018.04.00,no,no
MIC-006513,ADM-000001,La Bottega,"Gospertstraße 29, Eupen, 4700, Belgium","Eupen, Belgium",€€,Italian,5934.17.00,105393.19.00,sì,sì
MIC-006514,ADM-000001,Bütgenbacher Hof,"Marktplatz 8, Bütgenbach, 4750, Belgium","Bütgenbach, Belgium",€€€,Modern French,348.24.00,760.32.00,no,no
MIC-006515,ADM-000001,Sophie & Nicolas,"route de Fairon 79, Comblain-la-Tour, 4180, Belgium","Comblain-la-Tour, Belgium",€€€,"Modern Cuisine, Farm to table",94261.02.00,75956.54.00,sì,sì
MIC-006516,ADM-000001,Bistronoom,"Waregemseweg 155, Wortegem, 9790, Belgium","Wortegem, Belgium",€€€,Traditional Cuisine,7748.27.00,145004.38.00,no,no
MIC-006517,ADM-000001,Lesco,"Stationsstraat 50, Wetteren, 9230, Belgium","Wetteren, Belgium",€€€,Creative,147253.57.00,497.37.00,sì,sì
MIC-006518,ADM-000001,Het Moment,"Parklaan 46, Temse, 9140, Belgium","Temse, Belgium",€€€,Modern French,37113.01.00,21389.21.00,no,no
MIC-006519,ADM-000001,Bistro R,"Leuvensesteenweg 614, Nossegem, 1930, Belgium","Nossegem, Belgium",€€€,"Modern French, Farm to table",84201.48.00,146322.06.00,sì,sì
MIC-006520,ADM-000001,De Normandie,"Koninklijke Baan 1, Koksijde, 8670, Belgium","Koksijde, Belgium",€€€,Farm to table,109653.52.00,20749.29.00,no,no
MIC-006521,ADM-000001,"Bistro Tribunal ""Chez Yf""","Vaartstraat 9, Leuven, 3000, Belgium","Leuven, Belgium",€€€,"Meats and Grills, Classic Cuisine",117029.01.00,146849.57.00,sì,sì
MIC-006522,ADM-000001,Amu,"Patersstraat 79, Turnhout, 2300, Belgium","Turnhout, Belgium",€€,"Modern Cuisine, French Contemporary",158240.14.00,54446.08.00,no,no
MIC-006523,ADM-000001,Floris,"Gistelsesteenweg 520, Sint-Andries, 8200, Belgium","Sint-Andries, Belgium",€€€,Modern French,30267.38.00,32942.07.00,sì,sì
MIC-006524,ADM-000001,Kokovin,"Heidebaan 46, Sint-Niklaas, 9100, Belgium","Sint-Niklaas, Belgium",€€€,"Farm to table, Classic Cuisine",29553.26.00,28171.59.00,no,no
MIC-006525,ADM-000001,Bouffard,"Adolf Reydamslaan 24, Mol, 2400, Belgium","Mol, Belgium",€€€,Modern French,19121.31.00,31526.42.00,sì,sì
MIC-006526,ADM-000001,Fou du Goût,"Kasteeldreef 63, Lovendegem, 9920, Belgium","Lovendegem, Belgium",€€,Classic Cuisine,101573.32.00,15868.25.00,no,no
MIC-006527,ADM-000001,M Bistro,"Sint-Sebastiaanstraat 15, Nieuwpoort, 8620, Belgium","Nieuwpoort, Belgium",€€€€,"Modern Cuisine, French Contemporary",12546.33.00,21394.28.00,sì,sì
MIC-006528,ADM-000001,t Sleutelgat,"Kasseide 78, Lieferinge, 9400, Belgium","Lieferinge, Belgium",€€€,Creative French,8764.25.00,131493.17.00,no,no
MIC-006529,ADM-000001,Convento Wijnbistro,"Mechelsestraat 87, Leuven, 3000, Belgium","Leuven, Belgium",€€€,Farm to table,116462.51.00,147093.31.00,sì,sì
MIC-006530,ADM-000001,Zarza,"Bondgenotenlaan 92, Leuven, 3000, Belgium","Leuven, Belgium",€€€,Modern Cuisine,118396.21.00,146782.37.00,no,no
MIC-006531,ADM-000001,KAN10,"Geelsebaan 85a, Kasterlee, 2460, Belgium","Kasterlee, Belgium",€€,"World Cuisine, Farm to table",162001.47.00,3928.34.00,sì,sì
MIC-006532,ADM-000001,Atelier Maple,"Karel De Preterlei 210, Borgerhout, 2140, Belgium","Borgerhout, Belgium",€€€€,"Creative, Farm to table",75013.52.00,33484.16.00,no,no
MIC-006533,ADM-000001,t Vijfde Seizoen,"Stationsstraat 9, Aalter, 9880, Belgium","Aalter, Belgium",€€€,Modern Cuisine,74738.42.00,14158.36.00,sì,sì
MIC-006534,ADM-000001,Jacqueline,"Van Colenstraat 8, Boechout, 2530, Belgium","Boechout, Belgium",€€€,Farm to table,81908.21.00,26637.02.00,no,no
MIC-006535,ADM-000001,Dôme Sur Mer,"Arendstraat 1, Antwerpen, 2018, Belgium","Antwerpen, Belgium",€€€,Seafood,71107.56.00,34446.36.00,sì,sì
MIC-006536,ADM-000001,Le Mucha,"avenue Jules Du Jardin 23, Woluwe-Saint-Pierre, 1150, Belgium","Woluwe-Saint-Pierre, Belgium",€€,"Classic Cuisine, Belgian",75698.19.00,138563.02.00,no,no
MIC-006537,ADM-000001,Cocotte,"Koning Leopoldlaan 94, Lommel, 3920, Belgium","Lommel, Belgium",€€€,"Modern French, Classic French",5419.52.00,38382.37.00,sì,sì
MIC-006538,ADM-000001,Vlass,"Leopoldlaan 246, Middelkerke, 8430, Belgium","Middelkerke, Belgium",€€€€,Creative,134384.35.00,30702.27.00,no,no
MIC-006539,ADM-000001,Il Trionfo,"P. Parmentierlaan 203, Knokke, 8300, Belgium","Knokke, Belgium",€€€,Italian,47694.14.00,58192.24.00,sì,sì
MIC-006540,ADM-000001,De Kwizien,"Jeneverplein, Hasselt, 3500, Belgium","Hasselt, Belgium",€€€,Creative French,5684.09.00,155575.03.00,no,no
MIC-006541,ADM-000001,Rascasse,"Kalmthoutsesteenweg 121, Kapellen, 2950, Belgium","Kapellen, Belgium",€€€,"Modern Cuisine, Seafood",76520.46.00,59230.27.00,sì,sì
MIC-006542,ADM-000001,Maison Belge,"Haachtsebaan 150, Keerbergen, 3140, Belgium","Keerbergen, Belgium",€€€,Modern French,107684.26.00,165497.45.00,no,no
MIC-006543,ADM-000001,Notarishuys,"Koning Albertstraat 39, Diksmuide, 8600, Belgium","Diksmuide, Belgium",€€€,"Farm to table, Modern Cuisine",144003.52.00,5143.39.00,sì,sì
MIC-006544,ADM-000001,Roots,"Vrouwebroersstraat 5, Gent, 9000, Belgium","Gent, Belgium",€€€,"Creative, Modern Cuisine",120384.58.00,9758.18.00,no,no
MIC-006545,ADM-000001,BÚN,"Volkstraat 43, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Vietnamese,65951.51.00,3561.47.00,sì,sì
MIC-006546,ADM-000001,Het Nieuwe Palinghuis,"Sint-Jansvliet 14, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,Seafood,66092.39.00,36440.58.00,no,no
MIC-006547,ADM-000001,Villared,"Leenstraat 51, Izegem, 8870, Belgium","Izegem, Belgium",€€€,Modern Cuisine,32610.11.00,15226.27.00,sì,sì
MIC-006548,ADM-000001,Deboeveries,"Lijnstraat 2, Deurle, 9831, Belgium","Deurle, Belgium",€€€,"Seasonal Cuisine, Classic Cuisine",101326.55.00,166316.15.00,no,no
MIC-006549,ADM-000001,The Thrill,"Jaarbeurslaan 4, Genk, 3600, Belgium","Genk, Belgium",€€€,"Grills, Meats and Grills",8089.12.00,160784.52.00,sì,sì
MIC-006550,ADM-000001,Les Eleveurs,"Suikerkaai 1a, Halle, 1500, Belgium","Halle, Belgium",€€€,"Classic Cuisine, Regional Cuisine",3964.08.00,12253.19.00,no,no
MIC-006551,ADM-000001,Le Mystique,"Niklaas Desparsstraat 11, Brugge, 8000, Belgium","Brugge, Belgium",€€€,Modern French,37307.27.00,35046.13.00,sì,sì
MIC-006552,ADM-000001,Lijsterbes,"Donklaan 155, Donk, 9290, Belgium","Donk, Belgium",€€€,Classic Cuisine,163938.51.00,7268.09.00,no,no
MIC-006553,ADM-000001,De Vijf Seizoenen,"Kasteelstraat 5, Nederbrakel, 9660, Belgium","Nederbrakel, Belgium",€€€,Modern French,127235.46.00,133781.31.00,sì,sì
MIC-006554,ADM-000001,Les Caprices d'Harmony,"rue du Noyer 236, Schaerbeek, 1030, Belgium","Schaerbeek, Belgium",€€,Classic Cuisine,65409.48.00,141305.47.00,no,no
MIC-006555,ADM-000001,Le Passage,"avenue Jean et Pierre Carsoel 17, Uccle, 1180, Belgium","Uccle, Belgium",€€€,Classic Cuisine,60667.43.00,132470.11.00,sì,sì
MIC-006556,ADM-000001,Calla's,"Stationsstraat 250, Aalter, 9880, Belgium","Aalter, Belgium",€€€,Seasonal Cuisine,74453.45.00,15295.16.00,no,no
MIC-006557,ADM-000001,Bachtekerke,"Bachtekerkestraat 9, Bachte-Maria-Leerne, 9800, Belgium","Bachte-Maria-Leerne, Belgium",€€€,"Modern French, Farm to table",9177.15.00,1715.02.00,sì,sì
MIC-006558,ADM-000001,Pazzo,"Oude Leeuwenrui 12, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,"Fusion, Italian Contemporary",67773.51.00,3831.31.00,no,no
MIC-006559,ADM-000001,Loxalis,"150 Rue de la Libération, Dudelange, 3511, Luxembourg","Dudelange, Luxembourg",€€,Mediterranean Cuisine,1386.58.00,78729.58.00,sì,sì
MIC-006560,ADM-000001,Kwizien,"Brugse Steenweg 200, Maldegem, 9990, Belgium","Maldegem, Belgium",€€€,"Country cooking, Seasonal Cuisine",68793.47.00,34571.43.00,no,no
MIC-006561,ADM-000001,Bar Raket,"Bresstraat 10, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,"Sharing, International",66327.08.00,34540.53.00,sì,sì
MIC-006562,ADM-000001,De Garage,"Aalbeeksesteenweg 64, Kortrijk, 8500, Belgium","Kortrijk, Belgium",€€,Farm to table,43041.14.00,136933.43.00,no,no
MIC-006563,ADM-000001,Elders,"Edmond Van Beverenplein 16, Gent, 9000, Belgium","Gent, Belgium",€€,Organic,118229.57.00,12187.11.00,sì,sì
MIC-006564,ADM-000001,Pluriel,"Rue de la Colline 58, Transinne, 6890, Belgium","Transinne, Belgium",€€,"French Contemporary, Creative French",33192.54.00,1871.04.00,no,no
MIC-006565,ADM-000001,Bachten De Leie,"Staatsbaan 280, Zulte, 9870, Belgium","Zulte, Belgium",€€€,"Meats and Grills, Classic Cuisine",70611.24.00,151690.18.00,sì,sì
MIC-006566,ADM-000001,Bruun,"Dendermondesteenweg 532, Destelbergen, 9070, Belgium","Destelbergen, Belgium",€€€,"Farm to table, French Contemporary",139770.32.00,9703.33.00,no,no
MIC-006567,ADM-000001,Cuisine & Nous,"Avenue Joseph Wauters 2, Tilff, 4130, Belgium","Tilff, Belgium",€€,French Contemporary,97256.47.00,94588.36.00,sì,sì
MIC-006568,ADM-000001,Savage,"Rue de la Paix 22, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Organic, Vegetarian",60857.35.00,13979.35.00,no,no
MIC-006569,ADM-000001,Tero,"rue Saint Bernard 1, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€,"Organic, Vegetarian",59322.16.00,138410.07.00,sì,sì
MIC-006570,ADM-000001,Amen,"rue Franz Merjay 165, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,Farm to table,58656.28.00,136213.59.00,no,no
MIC-006571,ADM-000001,Odette en Ville,"rue du Châtelain 25, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,Modern French,6049.49.00,137703.43.00,sì,sì
MIC-006572,ADM-000001,Hostellerie du Grünewald,"10 route d'Echternach, 1453, Luxembourg",Luxembourg,€€€,Modern French,23077.45.00,105605.22.00,no,no
MIC-006573,ADM-000001,Le Monde est Petit,"rue des Bataves 65, Etterbeek, 1040, Belgium","Etterbeek, Belgium",€€€,Creative French,67363.22.00,139667.05.00,sì,sì
MIC-006574,ADM-000001,La Brouette,"boulevard Prince de Liège 61, Anderlecht, 1070, Belgium","Anderlecht, Belgium",€€,French,50474.48.00,140362.03.00,no,no
MIC-006575,ADM-000001,L'adresse,"Marvie 86, Bastogne, 6600, Belgium","Bastogne, Belgium",€€€,Modern Cuisine,123891.43.00,164870.26.00,sì,sì
MIC-006576,ADM-000001,Brasserie Nieuwpoort,"Marktplein 19, Nieuwpoort, 8620, Belgium","Nieuwpoort, Belgium",€€€,Traditional Cuisine,125343.08.00,21676.28.00,no,no
MIC-006577,ADM-000001,Qin,"De Keyserlei 66, Antwerpen, 2018, Belgium","Antwerpen, Belgium",€€,"Cantonese, Chinese Contemporary",6995.36.00,36241.24.00,sì,sì
MIC-006578,ADM-000001,t Gasthuis by InstroomArt,"Keizerstraat 7, Mechelen, 2800, Belgium","Mechelen, Belgium",€€€€,"Farm to table, International",815.23.00,4910.21.00,no,no
MIC-006579,ADM-000001,Les Caves d'Alex,"Rue Eugène Cattoir 14, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,French,64511.58.00,136853.56.00,sì,sì
